worker_bbox,author,author_id,img_name,weight,cluster,category,sam_conf,sam_bbox
[393. 369. 453. 456.],zhijiachen,24,000000129756.jpg,,,羊sheep,0.94013983,[395. 373. 452. 455.]
[432. 370. 480. 465.],zhijiachen,24,000000129756.jpg,,,羊sheep,0.94419855,[434. 371. 480. 467.]
[479. 375. 519. 475.],zhijiachen,24,000000129756.jpg,,,羊sheep,0.9265506,[481. 381. 518. 464.]
[517. 391. 553. 471.],zhijiachen,24,000000129756.jpg,,,羊sheep,0.9383796,[512. 394. 552. 463.]
[553. 399. 596. 473.],zhijiachen,24,000000129756.jpg,,,羊sheep,0.96151865,[552. 401. 595. 470.]
[347. 360. 438. 458.],peter,25,000000129756.jpg,,,羊sheep,0.9479872,[354. 372. 440. 457.]
[395. 367. 454. 459.],peter,25,000000129756.jpg,,,羊sheep,0.94263357,[395. 373. 452. 455.]
[437. 366. 479. 462.],peter,25,000000129756.jpg,,,羊sheep,0.94271386,[434. 371. 480. 467.]
[481. 370. 513. 469.],peter,25,000000129756.jpg,,,羊sheep,0.92205733,[481. 380. 518. 464.]
[509. 383. 551. 470.],peter,25,000000129756.jpg,,,羊sheep,0.94156325,[511. 393. 552. 463.]
[553. 396. 596. 480.],peter,25,000000129756.jpg,,,羊sheep,0.9584943,[552. 401. 595. 470.]
[ 59. 318. 133. 367.],peter,25,000000129756.jpg,,,狗dog,0.94346714,[ 62. 326. 121. 357.]
[237. 216. 313. 360.],peter,25,000000129756.jpg,,,人person,0.9811375,[248. 217. 307. 354.]
[395. 331. 444. 369.],peter,25,000000129756.jpg,,,狗dog,0.9400748,[399. 339. 433. 364.]
[ 39.  79. 308. 418.],czhangcn,11,000000107087.jpg,,,猫cat,0.85833204,[ 53.  58. 293. 401.]
[  3.  32. 626. 418.],czhangcn,11,000000107087.jpg,,,汽车car,0.8228429,[  0.   8. 639. 424.]
[ 53.  74. 261. 407.],gujiale,8,000000107087.jpg,,,猫cat,0.8962039,[ 54.  78. 256. 401.]
[  0.   3. 638. 426.],gujiale,8,000000107087.jpg,,,汽车car,0.96413976,[  0.   0. 639. 424.]
[ 43.  78. 259. 404.],yonghao,9,000000107087.jpg,,,猫cat,0.89310944,[ 54.  80. 256. 401.]
[  5.   4. 640. 427.],yonghao,9,000000107087.jpg,,,汽车car,0.96324265,[  0.   0. 639. 424.]
[ 26.  74. 259. 412.],wuyang,15,000000107087.jpg,,,猫cat,0.88354343,[ 53.  78. 256. 402.]
[  0.   0. 640. 427.],wuyang,15,000000107087.jpg,,,汽车car,0.96520627,[  0.   0. 639. 424.]
[ 33.  84. 257. 413.],Wenshuo ZHANG,16,000000107087.jpg,,,猫cat,0.8914892,[ 53.  80. 256. 401.]
[ 46.  77. 257. 427.],qwjone1,14,000000107087.jpg,,,汽车car,0.8779548,[ 53.  78. 256. 402.]
[  0.   0. 640. 427.],qwjone1,14,000000107087.jpg,,,汽车car,0.96520627,[  0.   0. 639. 424.]
[  0.  81. 258. 301.],kenan,17,000000107087.jpg,,,猫cat,0.8845721,[ 52.  77. 257. 318.]
[ 38.  76. 261. 418.],LR,18,000000107087.jpg,,,猫cat,0.8752794,[ 53.  78. 256. 402.]
[  2.   0. 638. 422.],LR,18,000000107087.jpg,,,汽车car,0.964823,[  0.   0. 639. 424.]
[ 51.  75. 259. 427.],feiyuhuang,19,000000107087.jpg,,,猫cat,0.875504,[ 54.  78. 256. 402.]
[ 40.  79. 259. 418.],guo,12,000000107087.jpg,,,猫cat,0.8792218,[ 53.  78. 256. 402.]
[ 54.  77. 241. 403.],peter,25,000000107087.jpg,,,猫cat,0.9058906,[ 55.  81. 254. 397.]
[  7.   6. 624. 425.],peter,25,000000107087.jpg,,,汽车car,0.9451786,[  0.   0. 639. 424.]
[ 46.  77. 261. 406.],zhijiachen,24,000000107087.jpg,,,猫cat,0.8933331,[ 54.  80. 256. 401.]
[  0.   0. 640. 427.],zhijiachen,24,000000107087.jpg,,,汽车car,0.96520627,[  0.   0. 639. 424.]
[ 43.  34. 399. 599.],czhangcn,11,000000223188.jpg,,,牛cow,0.9987719,[ 45.  68. 371. 596.]
[  2. 123. 427. 640.],czhangcn,11,000000223188.jpg,,,牛cow,0.99164784,[  0. 128. 425. 639.]
[ 39.  68. 374. 596.],gujiale,8,000000223188.jpg,,,人person,0.993245,[ 45.  69. 371. 596.]
[ 41.  66. 374. 601.],yonghao,9,000000223188.jpg,,,人person,0.99304116,[ 45.  69. 371. 596.]
[  0. 127. 427. 640.],yonghao,9,000000223188.jpg,,,牛cow,0.9913914,[  0. 128. 425. 639.]
[ 26.  62. 374. 598.],wuyang,15,000000223188.jpg,,,人person,0.99961233,[ 45.  68. 371. 596.]
[ 45.  78. 375. 596.],Wenshuo ZHANG,16,000000223188.jpg,,,人person,0.9911916,[ 45.  69. 371. 596.]
[ 38.  71. 374. 601.],qwjone1,14,000000223188.jpg,,,人person,0.9945847,[ 45.  69. 371. 596.]
[  1. 126. 427. 640.],qwjone1,14,000000223188.jpg,,,牛cow,0.9914793,[  0. 128. 425. 639.]
[ 43.  77. 376. 593.],kenan,17,000000223188.jpg,,,人person,0.9907717,[ 45.  69. 371. 596.]
[ 39.  64. 382. 603.],LR,18,000000223188.jpg,,,人person,0.9936517,[ 45.  69. 371. 596.]
[  2. 119. 424. 640.],LR,18,000000223188.jpg,,,牛cow,0.9918128,[  0. 128. 425. 639.]
[ 63.  77. 375. 598.],feiyuhuang,19,000000223188.jpg,,,人person,0.96381915,[ 46.  69. 371. 596.]
[  0. 124. 422. 640.],feiyuhuang,19,000000223188.jpg,,,牛cow,0.99166894,[  0. 128. 425. 639.]
[ 10. 107. 427. 640.],guo,12,000000223188.jpg,,,牛cow,0.9913964,[  0. 128. 425. 639.]
[ 63.  69. 373. 600.],guo,12,000000223188.jpg,,,人person,0.9731117,[ 46.  69. 371. 596.]
[ 38.  66. 375. 594.],zhijiachen,24,000000223188.jpg,,,人person,0.99344045,[ 45.  69. 371. 596.]
[  0. 125. 427. 640.],zhijiachen,24,000000223188.jpg,,,牛cow,0.99152225,[  0. 128. 425. 639.]
[  3. 122. 423. 635.],peter,25,000000223188.jpg,,,牛cow,0.9917579,[  0. 128. 425. 639.]
[ 51.  55. 376. 599.],peter,25,000000223188.jpg,,,人person,0.99146855,[ 45.  68. 371. 596.]
[ 93. 240. 572. 433.],czhangcn,11,000000260925.jpg,,,猫cat,0.9585487,[ 71. 250. 556. 418.]
[  5.  38. 640. 427.],czhangcn,11,000000260925.jpg,,,汽车car,0.9694215,[  0.  31. 639. 417.]
[ 72. 251. 561. 426.],yonghao,9,000000260925.jpg,,,猫cat,0.9569852,[ 71. 250. 556. 418.]
[  0.  31. 640. 480.],yonghao,9,000000260925.jpg,,,汽车car,0.9270051,[  0.  31. 639. 476.]
[543.  33. 564.  54.],yonghao,9,000000260925.jpg,,,人person,0.92981,[547.  36. 559.  55.]
[ 70. 247. 564. 424.],gujiale,8,000000260925.jpg,,,猫cat,0.9588743,[ 71. 250. 556. 418.]
[  1.  33. 640. 479.],gujiale,8,000000260925.jpg,,,汽车car,0.9252003,[  0.  31. 639. 476.]
[320.  33. 322.  40.],gujiale,8,000000260925.jpg,,,汽车car,0.5813651,[320.  33. 322.  40.]
[ 69. 248. 561. 426.],wuyang,15,000000260925.jpg,,,汽车car,0.958094,[ 71. 250. 556. 418.]
[  0.  29. 640. 461.],wuyang,15,000000260925.jpg,,,汽车car,0.95748925,[  0.  31. 639. 476.]
[542.  32. 566.  59.],wuyang,15,000000260925.jpg,,,人person,0.917962,[546.  36. 560.  55.]
[ 72. 250. 552. 420.],Wenshuo ZHANG,16,000000260925.jpg,,,猫cat,0.95823824,[ 71. 250. 556. 418.]
[ 70. 247. 558. 422.],qwjone1,14,000000260925.jpg,,,猫cat,0.95934844,[ 71. 250. 556. 418.]
[  0.  30. 640. 480.],qwjone1,14,000000260925.jpg,,,汽车car,0.92754555,[  0.  31. 639. 476.]
[546.  36. 560.  55.],qwjone1,14,000000260925.jpg,,,人person,0.94533765,[547.  36. 559.  55.]
[ 41. 251. 554. 419.],kenan,17,000000260925.jpg,,,汽车car,0.9599612,[ 71. 250. 556. 418.]
[  7.  30. 640. 480.],kenan,17,000000260925.jpg,,,汽车car,0.9274045,[  0.  31. 639. 476.]
[ 73. 244. 560. 429.],LR,18,000000260925.jpg,,,猫cat,0.95951635,[ 71. 250. 556. 418.]
[  2.  40. 637. 478.],LR,18,000000260925.jpg,,,汽车car,0.9078164,[  0.  32. 639. 476.]
[ 69. 248. 560. 419.],feiyuhuang,19,000000260925.jpg,,,猫cat,0.95952624,[ 71. 250. 556. 418.]
[ 71. 247. 560. 421.],guo,12,000000260925.jpg,,,汽车car,0.95950437,[ 71. 250. 556. 418.]
[  0.  30. 640. 480.],guo,12,000000260925.jpg,,,汽车car,0.92754555,[  0.  31. 639. 476.]
[ 69. 261. 565. 410.],peter,25,000000260925.jpg,,,猫cat,0.95679057,[ 71. 250. 556. 418.]
[  5.  32. 631. 480.],peter,25,000000260925.jpg,,,汽车car,0.92778325,[  0.  31. 639. 476.]
[ 65. 247. 560. 420.],zhijiachen,24,000000260925.jpg,,,猫cat,0.95987666,[ 71. 250. 556. 418.]
[  3.  30. 640. 480.],zhijiachen,24,000000260925.jpg,,,人person,0.92766273,[  0.  31. 639. 476.]
[530.  23. 562.  59.],zhijiachen,24,000000260925.jpg,,,人person,0.8967332,[546.  36. 559.  55.]
[187. 279. 348. 327.],gujiale,8,000000565391.jpg,,,猫cat,0.9714935,[189. 279. 347. 320.]
[  2. 114. 478. 639.],gujiale,8,000000565391.jpg,,,汽车car,0.9789052,[  0. 113. 478. 639.]
[186. 275. 352. 325.],yonghao,9,000000565391.jpg,,,猫cat,0.9729488,[189. 279. 347. 320.]
[  2. 111. 480. 636.],yonghao,9,000000565391.jpg,,,汽车car,0.9792982,[  0. 113. 478. 639.]
[  0. 510.  99. 640.],yonghao,9,000000565391.jpg,,,汽车car,0.96754265,[  0. 509. 104. 639.]
[  0. 101. 480. 640.],wuyang,15,000000565391.jpg,,,猫cat,0.9800668,[  0. 113. 478. 639.]
[188. 279. 349. 329.],wuyang,15,000000565391.jpg,,,猫cat,0.97122896,[189. 279. 347. 320.]
[  0. 497. 104. 640.],wuyang,15,000000565391.jpg,,,汽车car,0.96926737,[  0. 509. 104. 639.]
[190. 268. 350. 324.],Wenshuo ZHANG,16,000000565391.jpg,,,猫cat,0.9729927,[189. 279. 347. 320.]
[188. 279. 345. 323.],qwjone1,14,000000565391.jpg,,,猫cat,0.971813,[189. 279. 346. 320.]
[  0. 505. 100. 640.],qwjone1,14,000000565391.jpg,,,汽车car,0.96826136,[  0. 509. 104. 639.]
[  1. 112. 480. 640.],qwjone1,14,000000565391.jpg,,,汽车car,0.978944,[  0. 113. 478. 639.]
[183. 284. 368. 325.],kenan,17,000000565391.jpg,,,猫cat,0.9723343,[189. 279. 347. 320.]
[  0. 105. 480. 640.],kenan,17,000000565391.jpg,,,汽车car,0.97949505,[  0. 113. 478. 639.]
[185. 277. 355. 328.],LR,18,000000565391.jpg,,,猫cat,0.97249675,[189. 279. 347. 320.]
[  2. 103. 479. 638.],LR,18,000000565391.jpg,,,汽车car,0.9799953,[  0. 113. 478. 639.]
[  1. 116. 480. 640.],feiyuhuang,19,000000565391.jpg,,,猫cat,0.97884554,[  0. 113. 478. 639.]
[188. 265. 346. 324.],feiyuhuang,19,000000565391.jpg,,,猫cat,0.9725063,[189. 279. 347. 320.]
[188. 271. 351. 329.],guo,12,000000565391.jpg,,,汽车car,0.9710165,[189. 279. 347. 320.]
[  0. 104. 480. 640.],guo,12,000000565391.jpg,,,汽车car,0.9796294,[  0. 113. 478. 639.]
[179. 265. 345. 329.],peter,25,000000565391.jpg,,,猫cat,0.9709542,[189. 279. 347. 320.]
[  2.  94. 480. 640.],peter,25,000000565391.jpg,,,汽车car,0.9813031,[  0. 113. 478. 639.]
[163. 269. 358. 335.],zhijiachen,24,000000565391.jpg,,,猫cat,0.9693023,[189. 279. 347. 320.]
[  0. 104. 480. 640.],zhijiachen,24,000000565391.jpg,,,汽车car,0.9796294,[  0. 113. 478. 639.]
[  0. 501. 103. 640.],zhijiachen,24,000000565391.jpg,,,汽车car,0.9686067,[  0. 509. 104. 639.]
[361.  14. 572. 299.],gujiale,8,000000377486.jpg,,,人person,0.9579012,[363.  13. 563. 296.]
[261. 175. 407. 279.],gujiale,8,000000377486.jpg,,,牛cow,0.9557456,[267. 177. 397. 267.]
[604.   1. 640.  39.],gujiale,8,000000377486.jpg,,,人person,0.8956837,[605.   0. 639.  37.]
[526.   1. 563.  13.],gujiale,8,000000377486.jpg,,,人person,0.8649965,[530.   0. 559.  14.]
[25.  1. 64. 28.],gujiale,8,000000377486.jpg,,,人person,0.9374398,[28.  0. 61. 26.]
[266. 175. 402. 277.],yonghao,9,000000377486.jpg,,,牛cow,0.95502275,[267. 177. 397. 267.]
[362.  14. 564. 294.],yonghao,9,000000377486.jpg,,,人person,0.95608366,[363.  13. 562. 296.]
[605.   0. 640.  42.],yonghao,9,000000377486.jpg,,,人person,0.9106718,[605.   0. 639.  38.]
[27.  0. 50. 28.],yonghao,9,000000377486.jpg,,,人person,0.88363016,[28.  0. 52. 20.]
[40.  0. 63. 30.],yonghao,9,000000377486.jpg,,,人person,0.8634351,[36.  5. 61. 26.]
[363.  14. 568. 295.],Wenshuo ZHANG,16,000000377486.jpg,,,人person,0.9570546,[363.  13. 563. 296.]
[263. 172. 403. 274.],Wenshuo ZHANG,16,000000377486.jpg,,,牛cow,0.9557118,[267. 177. 397. 267.]
[264. 175. 400. 272.],qwjone1,14,000000377486.jpg,,,牛cow,0.95537496,[267. 177. 397. 267.]
[361.  13. 572. 298.],qwjone1,14,000000377486.jpg,,,人person,0.9580393,[363.  13. 563. 296.]
[23.  0. 51. 27.],qwjone1,14,000000377486.jpg,,,人person,0.88927996,[28.  0. 52. 21.]
[34.  0. 62. 28.],qwjone1,14,000000377486.jpg,,,人person,0.8607612,[29.  7. 61. 26.]
[604.   0. 639.  39.],qwjone1,14,000000377486.jpg,,,人person,0.8973494,[605.   0. 639.  36.]
[531.   0. 557.  71.],qwjone1,14,000000377486.jpg,,,人person,0.86671406,[531.   0. 559.  66.]
[363.  11. 563. 299.],LR,18,000000377486.jpg,,,人person,0.95638627,[363.  13. 561. 296.]
[261. 174. 408. 283.],LR,18,000000377486.jpg,,,牛cow,0.9547193,[267. 177. 397. 267.]
[599.   1. 639.  39.],LR,18,000000377486.jpg,,,人person,0.9045229,[605.   0. 639.  36.]
[524.   1. 563.   9.],LR,18,000000377486.jpg,,,人person,0.89187205,[530.   0. 559.   8.]
[452.   0. 504.  11.],LR,18,000000377486.jpg,,,人person,0.7798555,[460.   0. 493.  11.]
[28.  2. 52. 28.],LR,18,000000377486.jpg,,,人person,0.872295,[28.  0. 52. 20.]
[35.  0. 65. 28.],LR,18,000000377486.jpg,,,人person,0.8625646,[29.  8. 61. 26.]
[263. 164. 399. 272.],feiyuhuang,19,000000377486.jpg,,,牛cow,0.95556265,[267. 177. 397. 267.]
[348.  16. 565. 296.],feiyuhuang,19,000000377486.jpg,,,人person,0.9572449,[363.  13. 563. 296.]
[254. 170. 409. 273.],wuyang,15,000000377486.jpg,,,牛cow,0.9565115,[267. 177. 397. 267.]
[355.  15. 572. 299.],wuyang,15,000000377486.jpg,,,人person,0.95824206,[363.  13. 563. 296.]
[598.   0. 640.  91.],wuyang,15,000000377486.jpg,,,人person,0.93663204,[605.   0. 639.  38.]
[602.  84. 640. 145.],wuyang,15,000000377486.jpg,,,人person,0.8630724,[598.  84. 633. 144.]
[454.   0. 496.  53.],wuyang,15,000000377486.jpg,,,人person,0.6996924,[456.   0. 492.  51.]
[524.   0. 566.  66.],wuyang,15,000000377486.jpg,,,人person,0.8790555,[522.   0. 558.  67.]
[30.  0. 64. 30.],wuyang,15,000000377486.jpg,,,人person,0.93244433,[28.  0. 61. 26.]
[24.  0. 40. 33.],wuyang,15,000000377486.jpg,,,人person,0.8281908,[28.  0. 38. 21.]
[140.   0. 167.  27.],wuyang,15,000000377486.jpg,,,人person,0.9471884,[142.   0. 164.  24.]
[162.   0. 191.  26.],wuyang,15,000000377486.jpg,,,人person,0.9351159,[159.   0. 190.  22.]
[364.  12. 567. 295.],guo,12,000000377486.jpg,,,人person,0.95701617,[363.  13. 563. 296.]
[266. 173. 409. 296.],guo,12,000000377486.jpg,,,牛cow,0.9513018,[267. 177. 397. 267.]
[591.   0. 640.  54.],guo,12,000000377486.jpg,,,人person,0.94041085,[605.   0. 639.  38.]
[381.  25. 575. 281.],peter,25,000000377486.jpg,,,人person,0.928344,[364.  13. 563. 296.]
[250. 127. 413. 296.],peter,25,000000377486.jpg,,,牛cow,0.95000696,[267. 177. 397. 267.]
[354.  14. 566. 299.],zhijiachen,24,000000377486.jpg,,,人person,0.95729333,[363.  13. 563. 296.]
[15.  0. 49. 22.],zhijiachen,24,000000377486.jpg,,,人person,0.8677683,[28.  0. 52. 20.]
[39.  0. 73. 27.],zhijiachen,24,000000377486.jpg,,,人person,0.682296,[36.  8. 61. 25.]
[597.   1. 640.  43.],zhijiachen,24,000000377486.jpg,,,人person,0.9190912,[605.   0. 639.  38.]
[524.   0. 556.  76.],zhijiachen,24,000000377486.jpg,,,人person,0.84601295,[522.   7. 551.  67.]
[455.   0. 492.  15.],zhijiachen,24,000000377486.jpg,,,人person,0.8535563,[459.   0. 492.  18.]
[133. 100. 286. 149.],gujiale,8,000000023937.jpg,,,牛cow,0.93505585,[131. 105. 289. 143.]
[280. 113. 398. 147.],gujiale,8,000000023937.jpg,,,牛cow,0.9429453,[284. 112. 398. 140.]
[329. 106. 456. 141.],gujiale,8,000000023937.jpg,,,牛cow,0.95481384,[326. 110. 456. 137.]
[191. 206. 323. 264.],gujiale,8,000000023937.jpg,,,牛cow,0.9645399,[194. 206. 320. 261.]
[392. 180. 506. 244.],gujiale,8,000000023937.jpg,,,牛cow,0.9256067,[397. 191. 503. 234.]
[188. 206. 323. 266.],yonghao,9,000000023937.jpg,,,羊sheep,0.9652227,[194. 206. 320. 261.]
[396. 184. 504. 247.],yonghao,9,000000023937.jpg,,,羊sheep,0.9206517,[397. 191. 503. 234.]
[128. 104. 292. 148.],yonghao,9,000000023937.jpg,,,牛cow,0.9373057,[131. 105. 289. 143.]
[283. 103. 413. 145.],yonghao,9,000000023937.jpg,,,牛cow,0.95054555,[284. 111. 397. 140.]
[325. 108. 463. 141.],yonghao,9,000000023937.jpg,,,牛cow,0.95657414,[326. 110. 456. 137.]
[189. 194. 320. 271.],Wenshuo ZHANG,16,000000023937.jpg,,,牛cow,0.9655793,[194. 206. 320. 261.]
[389. 174. 502. 262.],Wenshuo ZHANG,16,000000023937.jpg,,,牛cow,0.8721107,[397. 156. 503. 261.]
[192. 205. 322. 265.],qwjone1,14,000000023937.jpg,,,羊sheep,0.9652217,[194. 206. 320. 261.]
[129. 102. 272. 148.],qwjone1,14,000000023937.jpg,,,羊sheep,0.7912731,[131. 105. 287. 143.]
[398. 186. 507. 235.],qwjone1,14,000000023937.jpg,,,羊sheep,0.91097915,[397. 191. 503. 233.]
[284. 111. 411. 143.],qwjone1,14,000000023937.jpg,,,羊sheep,0.94181013,[284. 112. 397. 140.]
[328. 109. 459. 138.],qwjone1,14,000000023937.jpg,,,羊sheep,0.9564818,[326. 110. 456. 137.]
[193. 202. 328. 268.],LR,18,000000023937.jpg,,,牛cow,0.9649874,[194. 206. 320. 261.]
[128.  98. 288. 154.],LR,18,000000023937.jpg,,,牛cow,0.9255047,[131. 105. 289. 143.]
[282. 105. 407. 147.],LR,18,000000023937.jpg,,,牛cow,0.9507537,[284. 111. 397. 140.]
[322. 107. 467. 142.],LR,18,000000023937.jpg,,,牛cow,0.95634025,[326. 110. 456. 137.]
[397. 190. 503. 242.],LR,18,000000023937.jpg,,,牛cow,0.9131635,[397. 191. 503. 234.]
[194. 212. 323. 268.],feiyuhuang,19,000000023937.jpg,,,羊sheep,0.96023095,[194. 206. 320. 261.]
[194. 200. 331. 272.],wuyang,15,000000023937.jpg,,,羊sheep,0.9650517,[194. 206. 320. 261.]
[393. 187. 519. 239.],wuyang,15,000000023937.jpg,,,羊sheep,0.91467345,[397. 191. 503. 234.]
[132. 106. 287. 145.],wuyang,15,000000023937.jpg,,,牛cow,0.9422077,[131. 105. 289. 143.]
[283. 113. 399. 153.],wuyang,15,000000023937.jpg,,,牛cow,0.93938696,[284. 112. 397. 140.]
[319. 113. 464. 142.],wuyang,15,000000023937.jpg,,,牛cow,0.9572327,[326. 110. 456. 137.]
[184. 205. 321. 259.],guo,12,000000023937.jpg,,,牛cow,0.9616578,[194. 206. 320. 261.]
[125.  93. 487. 144.],guo,12,000000023937.jpg,,,牛cow,0.73132676,[131.  92. 495. 143.]
[386. 183. 513. 231.],guo,12,000000023937.jpg,,,牛cow,0.9032498,[397. 191. 503. 233.]
[ 42. 126. 110. 151.],guo,12,000000023937.jpg,,,牛cow,0.88158906,[ 75. 130. 100. 148.]
[190. 204. 326. 271.],zhijiachen,24,000000023937.jpg,,,牛cow,0.9655033,[194. 206. 320. 261.]
[396. 180. 504. 248.],zhijiachen,24,000000023937.jpg,,,牛cow,0.9165429,[397. 191. 503. 235.]
[129.  96. 290. 151.],zhijiachen,24,000000023937.jpg,,,牛cow,0.93329436,[131. 105. 289. 143.]
[ 79. 125. 100. 153.],zhijiachen,24,000000023937.jpg,,,牛cow,0.9350369,[ 83. 131. 100. 148.]
[280. 104. 405. 144.],zhijiachen,24,000000023937.jpg,,,牛cow,0.9524204,[284. 111. 397. 140.]
[323. 108. 465. 141.],zhijiachen,24,000000023937.jpg,,,牛cow,0.95738685,[326. 110. 456. 137.]
[115.  81. 294. 150.],peter,25,000000023937.jpg,,,牛cow,0.94206345,[131. 105. 290. 143.]
[281. 113. 398. 143.],peter,25,000000023937.jpg,,,牛cow,0.94276285,[284. 112. 398. 140.]
[348. 105. 459. 142.],peter,25,000000023937.jpg,,,牛cow,0.9230429,[334. 113. 456. 137.]
[194. 193. 339. 274.],peter,25,000000023937.jpg,,,牛cow,0.96451175,[194. 206. 320. 261.]
[392. 182. 509. 258.],peter,25,000000023937.jpg,,,牛cow,0.8822478,[397. 190. 503. 253.]
[217.  90. 371. 351.],gujiale,8,000000421455.jpg,,,狗dog,0.95506513,[205. 112. 361. 334.]
[ 44.  85. 212. 372.],gujiale,8,000000421455.jpg,,,人person,0.6580159,[ 52.  90. 206. 372.]
[444. 283. 476. 322.],gujiale,8,000000421455.jpg,,,汽车car,0.9505699,[444. 288. 475. 319.]
[  2.   5. 459. 375.],gujiale,8,000000421455.jpg,,,汽车car,0.6128933,[  0.   2. 448. 372.]
[ 49.  90. 211. 375.],yonghao,9,000000421455.jpg,,,人person,0.7521115,[ 60.  91. 207. 372.]
[207. 111. 357. 337.],yonghao,9,000000421455.jpg,,,狗dog,0.9514982,[205. 113. 357. 335.]
[  8.   0. 459. 374.],yonghao,9,000000421455.jpg,,,汽车car,0.64255756,[  0.   1. 464. 372.]
[444. 288. 481. 322.],yonghao,9,000000421455.jpg,,,汽车car,0.9454755,[444. 288. 475. 319.]
[201. 104. 359. 361.],Wenshuo ZHANG,16,000000421455.jpg,,,狗dog,0.95073515,[205. 112. 357. 369.]
[ 29.  90. 213. 364.],Wenshuo ZHANG,16,000000421455.jpg,,,人person,0.7593963,[ 38.  75. 206. 371.]
[210. 117. 356. 319.],qwjone1,14,000000421455.jpg,,,狗dog,0.9450228,[206. 113. 357. 328.]
[ 44. 121. 208. 375.],qwjone1,14,000000421455.jpg,,,人person,0.872812,[ 66. 225. 207. 373.]
[444. 286. 477. 318.],qwjone1,14,000000421455.jpg,,,汽车car,0.951156,[444. 288. 475. 319.]
[  0.   0. 460. 375.],qwjone1,14,000000421455.jpg,,,汽车car,0.6320786,[  0.   1. 472. 373.]
[ 29.  84. 241. 374.],LR,18,000000421455.jpg,,,人person,0.90060973,[ 38.  76. 231. 372.]
[209.  86. 391. 324.],LR,18,000000421455.jpg,,,狗dog,0.9460998,[205. 112. 371. 332.]
[  1.   1. 461. 374.],LR,18,000000421455.jpg,,,汽车car,0.6263427,[  0.   1. 472. 372.]
[441. 284. 481. 323.],LR,18,000000421455.jpg,,,汽车car,0.95081365,[444. 288. 476. 319.]
[211. 105. 361. 315.],feiyuhuang,19,000000421455.jpg,,,狗dog,0.9382436,[207. 113. 357. 327.]
[ 39.  91. 212. 374.],feiyuhuang,19,000000421455.jpg,,,人person,0.60642755,[ 51.  91. 207. 372.]
[ 39.  94. 207. 369.],guo,12,000000421455.jpg,,,人person,0.59330314,[ 51.  91. 206. 372.]
[221. 105. 357. 323.],guo,12,000000421455.jpg,,,狗dog,0.93639016,[206. 114. 357. 328.]
[441. 285. 479. 322.],guo,12,000000421455.jpg,,,汽车car,0.9517595,[444. 288. 475. 319.]
[  0.   4. 468. 374.],guo,12,000000421455.jpg,,,汽车car,0.6452347,[  0.   1. 496. 373.]
[200. 105. 349. 323.],peter,25,000000421455.jpg,,,狗dog,0.931388,[205. 112. 350. 331.]
[ 56.  90. 201. 375.],peter,25,000000421455.jpg,,,人person,0.7567663,[ 66.  91. 207. 373.]
[  0.   2. 465. 368.],peter,25,000000421455.jpg,,,汽车car,0.6483553,[  0.   1. 489. 373.]
[206. 112. 353. 331.],zhijiachen,24,000000421455.jpg,,,狗dog,0.9445361,[205. 113. 356. 334.]
[ 47.  96. 208. 375.],zhijiachen,24,000000421455.jpg,,,人person,0.7269913,[ 60.  91. 207. 372.]
[ 40.   6. 464. 374.],zhijiachen,24,000000421455.jpg,,,汽车car,0.9788494,[ 37.  11. 452. 373.]
[445. 293. 475. 319.],zhijiachen,24,000000421455.jpg,,,汽车car,0.94216,[444. 290. 475. 319.]
[460. 283. 471. 289.],zhijiachen,24,000000421455.jpg,,,汽车car,0.81763273,[463. 284. 469. 287.]
[239. 201. 292. 326.],gujiale,8,000000276024.jpg,,,人person,0.95730007,[236. 205. 281. 319.]
[481. 202. 556. 291.],gujiale,8,000000276024.jpg,,,人person,0.872879,[485. 203. 551. 284.]
[135. 270. 187. 370.],gujiale,8,000000276024.jpg,,,牛cow,0.97150457,[138. 272. 184. 359.]
[190. 302. 218. 361.],gujiale,8,000000276024.jpg,,,牛cow,0.95675385,[189. 301. 214. 356.]
[350. 271. 403. 359.],gujiale,8,000000276024.jpg,,,牛cow,0.965897,[355. 269. 397. 356.]
[283. 293. 317. 358.],gujiale,8,000000276024.jpg,,,牛cow,0.9419043,[283. 293. 311. 355.]
[ 50. 270.  97. 351.],gujiale,8,000000276024.jpg,,,牛cow,0.890489,[ 60. 274.  97. 348.]
[134. 273. 190. 363.],yonghao,9,000000276024.jpg,,,牛cow,0.97176254,[138. 272. 184. 359.]
[ 57. 269.  98. 352.],yonghao,9,000000276024.jpg,,,牛cow,0.8941086,[ 61. 274.  97. 348.]
[350. 271. 406. 355.],yonghao,9,000000276024.jpg,,,牛cow,0.9661596,[355. 269. 397. 356.]
[191. 300. 221. 357.],yonghao,9,000000276024.jpg,,,牛cow,0.9561479,[189. 301. 214. 356.]
[284. 291. 307. 354.],yonghao,9,000000276024.jpg,,,牛cow,0.92842495,[283. 293. 311. 355.]
[240. 204. 283. 322.],yonghao,9,000000276024.jpg,,,人person,0.9538099,[237. 205. 281. 319.]
[486. 201. 552. 313.],yonghao,9,000000276024.jpg,,,人person,0.89011395,[485. 203. 551. 307.]
[230. 196. 290. 322.],Wenshuo ZHANG,16,000000276024.jpg,,,人person,0.95320094,[236. 205. 281. 319.]
[492. 199. 573. 305.],Wenshuo ZHANG,16,000000276024.jpg,,,人person,0.87759125,[491. 203. 551. 298.]
